    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
       14525.13454,     0.02690239663,      0.8611833743,                 0,                 0,                 0,      0.1200504215,    -0.01504797572,       0.861472055,                 0,       32.01139981,    0.005062060172
       14525.13454,     0.02666114193,       0.861479713,                 0,                 0,                 0,      0.1204015194,    -0.01530336886,      0.8617562993,                 0,        32.3121836,    0.005062060172
       14525.13454,     0.02642773583,      0.8618063281,                 0,                 0,                 0,      0.1207395086,    -0.01555239642,       0.862071166,                 0,       32.60991912,    0.005062060172
       14525.13454,      0.0262026089,       0.862161592,                 0,                 0,                 0,      0.1210638713,    -0.01579454913,      0.8624150507,                 0,       32.90365457,    0.005062060172
       14525.13454,     0.02598589272,      0.8625421155,                 0,                 0,                 0,      0.1213735143,    -0.01602953058,      0.8627845744,                 0,       33.19270671,    0.005062060172
       14525.13454,     0.02577770455,      0.8629452151,                 0,                 0,                 0,      0.1216676569,    -0.01625709302,      0.8631770625,                 0,        33.4764181,    0.005062060172
       14525.13454,     0.02557815974,      0.8633682107,                 0,                 0,                 0,      0.1219456142,    -0.01647699081,      0.8635898438,                 0,       33.75411756,    0.005062060172
       14525.13454,     0.02538732453,       0.863808414,                 0,                 0,                 0,      0.1222067688,     -0.0166890269,      0.8640202362,                 0,       34.02518501,    0.005062060172
       14525.13454,     0.02520521798,      0.8642629919,                 0,                 0,                 0,      0.1224505356,    -0.01689304437,      0.8644654113,                 0,        34.2890505,    0.005062060172
       14525.13454,      0.0250318073,      0.8647291789,                 0,                 0,                 0,      0.1226763947,    -0.01708894136,      0.8649226048,                 0,       34.54521556,    0.005062060172
       14525.13454,     0.02486702231,      0.8652043031,                 0,                 0,                 0,      0.1228838972,    -0.01727665789,      0.8653891448,                 0,       34.79324111,    0.005062060172
       14525.13454,     0.02471075316,      0.8656857982,                 0,                 0,                 0,      0.1230726625,     -0.0174561788,      0.8658624627,                 0,        35.0327565,    0.005062060172
       14525.13454,     0.02456285299,      0.8661712391,                 0,                 0,                 0,      0.1232423837,    -0.01762753271,      0.8663401291,                 0,       35.26346225,    0.005062060172
       14525.13454,       0.024423128,      0.8666584145,                 0,                 0,                 0,      0.1233928351,    -0.01779080556,      0.8668199259,                 0,       35.48515222,    0.005062060172
       14525.13454,     0.02429136966,      0.8671451026,                 0,                 0,                 0,      0.1235238439,    -0.01794609747,      0.8672996236,                 0,       35.69766195,    0.005062060172
       14525.13454,     0.02416734677,       0.867629191,                 0,                 0,                 0,      0.1236353026,    -0.01809353657,      0.8677771014,                 0,       35.90088723,    0.005062060172
       14525.13454,     0.02405081227,      0.8681086582,                 0,                 0,                 0,      0.1237271615,    -0.01823327122,      0.8682503278,                 0,       36.09477503,    0.005062060172
       14525.13454,     0.02394150589,      0.8685816425,                 0,                 0,                 0,      0.1237994463,    -0.01836547075,      0.8687174309,                 0,       36.27932372,    0.005062060172
       14525.13454,     0.02383915535,      0.8690464807,                 0,                 0,                 0,      0.1238522575,    -0.01849032617,      0.8691767362,                 0,       36.45458356,    0.005062060172
       14525.13454,     0.02374348035,      0.8695017147,                 0,                 0,                 0,      0.1238857693,    -0.01860804648,      0.8696267736,                 0,        36.6206513,    0.005062060172
       14525.13454,     0.02365433323,      0.8699469163,                 0,                 0,                 0,      0.1239005147,    -0.01871875832,      0.8700671082,                 0,        36.7774863,    0.005062060172
       14525.13454,     0.02357136123,       0.870380652,                 0,                 0,                 0,      0.1238966613,    -0.01882274424,       0.870496291,                 0,       36.92534527,    0.005062060172
       14525.13454,     0.02349420067,      0.8708015099,                 0,                 0,                 0,      0.1238744116,    -0.01892029879,      0.8709128943,                 0,       37.06453018,    0.005062060172
       14525.13454,      0.0234224906,      0.8712082342,                 0,                 0,                 0,      0.1238340326,    -0.01901172134,      0.8713156459,                 0,       37.19537128,    0.005062060172
       14525.13454,     0.02335592588,      0.8716000168,                 0,                 0,                 0,      0.1237759673,    -0.01909727735,      0.8717037241,                 0,       37.31815305,    0.005062060172
       14525.13454,     0.02329423093,      0.8719763042,                 0,                 0,                 0,      0.1237007528,    -0.01917721512,      0.8720765624,                 0,       37.43314414,    0.005062060172
       14525.13454,     0.02323713819,         0.8723367,                 0,                 0,                 0,      0.1236089823,    -0.01925178262,       0.872433752,                 0,       37.54062539,    0.005062060172
       14525.13454,     0.02318438988,      0.8726809735,                 0,                 0,                 0,      0.1235013057,    -0.01932122607,      0.8727750499,                 0,       37.64088587,    0.005062060172
       14525.13454,     0.02313571892,      0.8730091287,                 0,                 0,                 0,      0.1233784395,    -0.01938581244,       0.873100447,                 0,       37.73425549,    0.005062060172
       14525.13454,     0.02309088587,      0.8733212333,                 0,                 0,                 0,      0.1232411287,    -0.01944578418,      0.8734099994,                 0,       37.82103633,    0.005062060172
       14525.13454,     0.02304966352,      0.8736174561,                 0,                 0,                 0,      0.1230901542,    -0.01950137644,      0.8737038645,                 0,       37.90152751,    0.005062060172
       14525.13454,     0.02301183108,      0.8738980819,                 0,                 0,                 0,      0.1229263257,    -0.01955282362,      0.8739823162,                 0,        37.9760341,    0.005062060172
       14525.13454,     0.02297717692,      0.8741634098,                 0,                 0,                 0,      0.1227504566,    -0.01960035165,      0.8742456428,                 0,       38.04485698,    0.005062060172
       14525.13454,     0.02294548941,      0.8744137593,                 0,                 0,                 0,      0.1225633562,    -0.01964418748,      0.8744941531,                 0,        38.1083072,    0.005062060172
       14525.13454,     0.02291654918,      0.8746494028,                 0,                 0,                 0,      0.1223658006,    -0.01968456345,      0.8747281086,                 0,       38.16671506,    0.005062060172
       14525.13454,     0.02289011969,      0.8748704832,                 0,                 0,                 0,      0.1221585033,     -0.0197217228,      0.8749476405,                 0,       38.22044161,    0.005062060172
       14525.13454,     0.02286596776,      0.8750771846,                 0,                 0,                 0,       0.121942176,    -0.01975590739,      0.8751529213,                 0,       38.26985124,    0.005062060172
       14525.13454,     0.02284388664,      0.8752698237,                 0,                 0,                 0,      0.1217175632,    -0.01978733913,      0.8753442572,                 0,        38.3152761,    0.005062060172
       14525.13454,     0.02282367237,      0.8754487965,                 0,                 0,                 0,      0.1214854099,    -0.01981624102,       0.875522034,                 0,       38.35705238,    0.005062060172
       14525.13454,     0.02280515855,      0.8756146038,                 0,                 0,                 0,      0.1212464981,    -0.01984280364,      0.8756867435,                 0,       38.39546224,    0.005062060172
       14525.13454,     0.02278819158,      0.8757678022,                 0,                 0,                 0,      0.1210016137,    -0.01986720749,      0.8758389345,                 0,       38.43077232,    0.005062060172
       14525.13454,     0.02277261665,      0.8759090177,                 0,                 0,                 0,      0.1207515348,    -0.01988963769,      0.8759792245,                 0,       38.46325748,    0.005062060172
       14525.13454,     0.02275827399,      0.8760388263,                 0,                 0,                 0,      0.1204969944,    -0.01991028184,       0.876108181,                 0,       38.49320149,    0.005062060172
       14525.13454,     0.02274500928,      0.8761576448,                 0,                 0,                 0,      0.1202386421,    -0.01992931437,      0.8762262131,                 0,       38.52087437,    0.005062060172
       14525.13454,     0.02273266401,      0.8762657901,                 0,                 0,                 0,      0.1199770597,    -0.01994690903,      0.8763336292,                 0,       38.54655089,    0.005062060172
       14525.13454,     0.02272107318,      0.8763634907,                 0,                 0,                 0,      0.1197127743,    -0.01996324174,      0.8764306498,                 0,       38.57051486,    0.005062060172
       14525.13454,     0.02271007619,      0.8764509562,                 0,                 0,                 0,      0.1194462822,    -0.01997848311,      0.8765174764,                 0,        38.5930434,    0.005062060172
       14525.13454,     0.02269949593,      0.8765283041,                 0,                 0,                 0,      0.1191780398,    -0.01999281578,      0.8765942176,                 0,       38.61443914,    0.005062060172
       14525.13454,     0.02268918961,      0.8765956929,                 0,                 0,                 0,      0.1189085041,    -0.02000639006,      0.8766610249,                 0,       38.63494941,    0.005062060172
       14525.13454,      0.0226790299,      0.8766532785,                 0,                 0,                 0,      0.1186381219,    -0.02001934073,      0.8767180477,                 0,       38.65479619,    0.005062060172
       14525.13454,     0.02266889861,      0.8767012143,                 0,                 0,                 0,      0.1183673287,    -0.02003179331,      0.8767654335,                 0,       38.67418657,    0.005062060172
       14525.13454,     0.02265868551,      0.8767395632,                 0,                 0,                 0,        0.11809653,    -0.02004386096,      0.8768032398,                 0,       38.69331091,    0.005062060172
       14525.13454,     0.02264826756,      0.8767682212,                 0,                 0,                 0,      0.1178260683,     -0.0200556615,      0.8768313568,                 0,       38.71237475,    0.005062060172
       14525.13454,     0.02263755031,      0.8767871555,                 0,                 0,                 0,      0.1175563034,    -0.02006728768,      0.8768497469,                 0,       38.73153868,    0.005062060172
       14525.13454,     0.02262644099,      0.8767965231,                 0,                 0,                 0,      0.1172876388,     -0.0200788398,      0.8768585626,                 0,       38.75096943,    0.005062060172
       14525.13454,      0.0226148782,       0.876796359,                 0,                 0,                 0,      0.1170204359,    -0.02009038089,       0.876857836,                 0,        38.7707752,    0.005062060172
       14525.13454,     0.02260281601,      0.8767866548,                 0,                 0,                 0,      0.1167550295,    -0.02010195643,      0.8768475561,                 0,       38.79103624,    0.005062060172
       14525.13454,     0.02259021999,      0.8767674164,                 0,                 0,                 0,      0.1164917366,    -0.02011360108,      0.8768277274,                 0,       38.81181399,    0.005062060172
       14525.13454,     0.02257704878,      0.8767386562,                 0,                 0,                 0,      0.1162308461,    -0.02012535677,      0.8767983602,                 0,       38.83318253,    0.005062060172
       14525.13454,     0.02256327219,      0.8767003724,                 0,                 0,                 0,      0.1159726106,    -0.02013725354,      0.8767594512,                 0,       38.85519639,    0.005062060172
       14525.13454,     0.02254886325,       0.876652503,                 0,                 0,                 0,      0.1157172327,    -0.02014931534,      0.8767109372,                 0,       38.87790233,    0.005062060172
       14525.13454,     0.02253378803,      0.8765949274,                 0,                 0,                 0,      0.1154648675,    -0.02016157017,       0.876652696,                 0,       38.90135676,    0.005062060172
       14525.13454,     0.02251801675,      0.8765274835,                 0,                 0,                 0,      0.1152156285,     -0.0201740399,      0.8765845644,                 0,       38.92560758,    0.005062060172
       14525.13454,     0.02250152367,      0.8764499974,                 0,                 0,                 0,       0.114969599,    -0.02018674175,      0.8765063673,                 0,       38.95069552,    0.005062060172
       14525.13454,     0.02248430026,      0.8763624016,                 0,                 0,                 0,      0.1147268776,    -0.02019968098,       0.876418037,                 0,       38.97663665,    0.005062060172
       14525.13454,     0.02246632449,      0.8762647297,                 0,                 0,                 0,      0.1144875657,    -0.02021288123,      0.8763196059,                 0,       39.00347519,    0.005062060172
       14525.13454,     0.02244759014,      0.8761568889,                 0,                 0,                 0,      0.1142517175,    -0.02022634417,       0.876210981,                 0,       39.03122265,    0.005062060172
       14525.13454,     0.02242811148,      0.8760388177,                 0,                 0,                 0,       0.114019383,    -0.02024005257,      0.8760921017,                 0,       39.05985657,    0.005062060172
       14525.13454,     0.02240792704,      0.8759104245,                 0,                 0,                 0,      0.1137905995,    -0.02025396349,      0.8759628781,                 0,        39.0893108,    0.005062060172
       14525.13454,      0.0223870899,       0.875771706,                 0,                 0,                 0,      0.1135654179,    -0.02026802375,      0.8758233099,                 0,       39.11949744,    0.005062060172
       14525.13454,     0.02236566374,      0.8756227524,                 0,                 0,                 0,      0.1133439008,    -0.02028217412,      0.8756734898,                 0,       39.15031373,    0.005062060172
       14525.13454,     0.02234371497,      0.8754637352,                 0,                 0,                 0,      0.1131261156,    -0.02029635665,      0.8755135928,                 0,       39.18165518,    0.005062060172
       14525.13454,      0.0223213292,      0.8752947863,                 0,                 0,                 0,      0.1129121121,    -0.02031049222,      0.8753437545,                 0,         39.213381,    0.005062060172
       14525.13454,     0.02229859984,      0.8751160376,                 0,                 0,                 0,      0.1127019282,    -0.02032449397,      0.8751641114,                 0,       39.24533576,    0.005062060172
       14525.13454,     0.02227563048,      0.8749276464,                 0,                 0,                 0,      0.1124955974,    -0.02033826607,      0.8749748254,                 0,       39.27734603,    0.005062060172
       14525.13454,     0.02225251117,      0.8747299018,                 0,                 0,                 0,      0.1122931724,    -0.02035173267,      0.8747761898,                 0,       39.30926694,    0.005062060172
       14525.13454,     0.02222935624,      0.8745230025,                 0,                 0,                 0,       0.112094683,    -0.02036478924,      0.8745684087,                 0,       39.34090547,    0.005062060172
       14525.13454,      0.0222062896,      0.8743071895,                 0,                 0,                 0,      0.1119001653,    -0.02037732375,      0.8743517287,                 0,       39.37205203,    0.005062060172
       14525.13454,     0.02218344593,      0.8740826795,                 0,                 0,                 0,      0.1117096495,    -0.02038921222,       0.874126373,                 0,       39.40247527,    0.005062060172
       14525.13454,     0.02216097471,      0.8738497139,                 0,                 0,                 0,      0.1115231644,    -0.02040031709,      0.8738925897,                 0,       39.43191692,    0.005062060172
       14525.13454,     0.02213903045,      0.8736085733,                 0,                 0,                 0,       0.111340738,    -0.02041049771,      0.8736506668,                 0,       39.46010983,    0.005062060172
       14525.13454,     0.02211776959,      0.8733595819,                 0,                 0,                 0,      0.1111623972,    -0.02041961361,      0.8734009357,                 0,       39.48678363,    0.005062060172
       14525.13454,     0.02209734673,      0.8731031105,                 0,                 0,                 0,      0.1109881682,     -0.0204275284,      0.8731437742,                 0,       39.51167175,    0.005062060172
       14525.13454,     0.02207791509,      0.8728395876,                 0,                 0,                 0,      0.1108180738,    -0.02043410991,      0.8728796178,                 0,       39.53451148,    0.005062060172
       14525.13454,     0.02205965108,       0.872569497,                 0,                 0,                 0,      0.1106521709,    -0.02043920549,      0.8726089584,                 0,       39.55499993,    0.005062060172
       14525.13454,     0.02204271301,      0.8722931893,                 0,                 0,                 0,      0.1104904525,    -0.02044267408,      0.8723321537,                 0,       39.57285969,    0.005062060172
       14525.13454,     0.02202722986,      0.8720111139,                 0,                 0,                 0,      0.1103329198,    -0.02044440874,       0.872049659,                 0,       39.58787008,    0.005062060172
       14525.13454,     0.02201331977,      0.8717233367,                 0,                 0,                 0,      0.1101794525,    -0.02044429465,      0.8717615458,                 0,       39.59981255,    0.005062060172
       14525.13454,     0.02200111514,       0.871430082,                 0,                 0,                 0,       0.110029988,    -0.02044221051,      0.8714680447,                 0,       39.60845059,    0.005062060172
       14525.13454,     0.02199076084,      0.8711315909,                 0,                 0,                 0,      0.1098844834,    -0.02043802335,      0.8711694034,                 0,       39.61352666,    0.005062060172
       14525.13454,     0.02198240162,       0.870828131,                 0,                 0,                 0,      0.1097429057,    -0.02043160162,      0.8708658963,                 0,       39.61478578,    0.005062060172
       14525.13454,     0.02197615953,      0.8705199858,                 0,                 0,                 0,      0.1096052143,    -0.02042283721,      0.8705578125,                 0,       39.61201614,    0.005062060172
       14525.13454,     0.02197215089,      0.8702073838,                 0,                 0,                 0,      0.1094713469,    -0.02041162505,       0.870245386,                 0,       39.60501583,    0.005062060172
       14525.13454,      0.0219704663,      0.8698904437,                 0,                 0,                 0,      0.1093411884,    -0.02039788045,      0.8699287396,                 0,       39.59362683,    0.005062060172
       14525.13454,     0.02197117347,       0.869569233,                 0,                 0,                 0,      0.1092145963,    -0.02038153904,      0.8696079441,                 0,        39.5777328,    0.005062060172
       14525.13454,     0.02197433273,      0.8692437626,                 0,                 0,                 0,      0.1090914055,     -0.0203625411,      0.8692830132,                 0,        39.5572313,    0.005062060172
       14525.13454,     0.02197998289,      0.8689140246,                 0,                 0,                 0,      0.1089714317,    -0.02034084751,      0.8689539411,                 0,       39.53206102,      0.0207434892
       14525.13454,     0.02198812924,      0.8685800923,                 0,                 0,                 0,      0.1088544894,    -0.02031645651,      0.8686208011,                 0,        39.5022279,      0.0207434892
       14525.13454,     0.02199878597,      0.8682419585,                 0,                 0,                 0,      0.1087403732,     -0.0202893536,      0.8682835869,                 0,       39.46772153,      0.0207434892
       14525.13454,      0.0220119542,       0.867899719,                 0,                 0,                 0,      0.1086288977,    -0.02025954232,       0.867942394,                 0,       39.42856283,      0.0207434892
       14525.13454,     0.02202763259,      0.8675534815,                 0,                 0,                 0,       0.108519887,    -0.02022702924,        0.86759733,                 0,       39.38478082,      0.0207434892
       14525.13454,     0.02204582043,      0.8672033806,                 0,                 0,                 0,      0.1084131787,    -0.02019182164,      0.8672485295,                 0,        39.3364077,      0.0207434892
       14525.13454,     0.02206650262,      0.8668495701,                 0,                 0,                 0,      0.1083086186,    -0.02015394208,       0.866896145,                 0,       39.28350518,      0.0207434892
       14525.13454,     0.02208962497,      0.8664922889,                 0,                 0,                 0,      0.1082060683,    -0.02011345632,      0.8665404129,                 0,       39.22621094,      0.0207434892
       14525.13454,     0.02211513686,      0.8661315446,                 0,                 0,                 0,      0.1081053399,    -0.02007041528,       0.866181338,                 0,       39.16464772,      0.0207434892
       14525.13454,     0.02214295315,       0.865767104,                 0,                 0,                 0,      0.1080061717,    -0.02002489266,      0.8658186833,                 0,       39.09899001,     0.03649012927
       14525.13454,     0.02217299201,      0.8653989498,                 0,                 0,                 0,      0.1079083798,    -0.01997696934,      0.8654524277,                 0,       39.02941693,     0.03649012927
       14525.13454,     0.02220514781,       0.865026847,                 0,                 0,                 0,      0.1078117305,    -0.01992673938,      0.8650823312,                 0,          38.95614,     0.03649012927
       14525.13454,     0.02223928799,      0.8646504651,                 0,                 0,                 0,      0.1077159705,    -0.01987431911,      0.8647080572,                 0,       38.87941311,     0.03649012927
       14525.13454,     0.02227520247,      0.8642690468,                 0,                 0,                 0,      0.1076206891,     -0.0198198815,      0.8643288391,                 0,       38.79960453,     0.03649012927
       14525.13454,     0.02231260896,      0.8638810842,                 0,                 0,                 0,      0.1075252245,     -0.0197636351,      0.8639431572,                 0,       38.71717045,     0.03649012927
       14525.13454,     0.02235158181,      0.8634879555,                 0,                 0,                 0,      0.1074300169,    -0.01970557273,      0.8635523915,                 0,       38.63207368,     0.03649012927
       14525.13454,     0.02239206968,      0.8630902011,                 0,                 0,                 0,      0.1073352015,    -0.01964577198,      0.8631570794,                 0,       38.54445853,     0.03649012927
       14525.13454,     0.02243396322,      0.8626880383,                 0,                 0,                 0,      0.1072407939,    -0.01958435265,      0.8627574325,                 0,       38.45455347,     0.03649012927
       14525.13454,     0.02247712108,      0.8622815589,                 0,                 0,                 0,      0.1071467731,    -0.01952146038,      0.8623535357,                 0,       38.36263354,     0.03649012927
       14525.13454,     0.02252137999,      0.8618707671,                 0,                 0,                 0,      0.1070530869,    -0.01945725846,       0.861945385,                 0,       38.26900339,     0.03649012927
       14525.13454,     0.02256654863,      0.8614555011,                 0,                 0,                 0,      0.1069596259,     -0.0193919301,      0.8615328099,                 0,       38.17400327,     0.03649012927
       14525.13454,     0.02261250366,      0.8610361144,                 0,                 0,                 0,      0.1068664803,     -0.0193256157,      0.8611161572,                 0,       38.07787617,     0.03649012927
       14525.13454,     0.02265908537,      0.8606126124,                 0,                 0,                 0,       0.106773634,    -0.01925847507,      0.8606954246,                 0,       37.98090693,     0.03649012927
       14525.13454,     0.02270602015,      0.8601842133,                 0,                 0,                 0,      0.1066807919,    -0.01919074341,      0.8602698179,                 0,       37.88353079,     0.03649012927
       14525.13454,     0.02275303276,      0.8597501872,                 0,                 0,                 0,       0.106587682,    -0.01912266011,      0.8598385946,                 0,       37.78617982,     0.03649012927
       14525.13454,     0.02279990177,      0.8593102644,                 0,                 0,                 0,      0.1064942073,    -0.01905443322,      0.8594014747,                 0,       37.68920907,     0.03649012927
       14525.13454,     0.02284644868,      0.8588645781,                 0,                 0,                 0,      0.1064004166,    -0.01898624751,      0.8589585823,                 0,        37.5929139,     0.03649012927
       14525.13454,     0.02289251257,      0.8584135046,                 0,                 0,                 0,      0.1063064426,    -0.01891828201,      0.8585102856,                 0,       37.49756616,     0.03649012927
       14525.13454,     0.02293792492,      0.8579574798,                 0,                 0,                 0,      0.1062124334,    -0.01885072628,      0.8580570119,                 0,        37.4034479,     0.03649012927
       14525.13454,     0.02298250444,      0.8574968499,                 0,                 0,                 0,      0.1061185022,    -0.01878377824,      0.8575990979,                 0,       37.31085323,     0.03649012927
       14525.13454,     0.02302605135,      0.8570317774,                 0,                 0,                 0,      0.1060247086,    -0.01871764534,      0.8571366963,                 0,       37.22009321,     0.03649012927
       14525.13454,     0.02306834773,       0.856562257,                 0,                 0,                 0,       0.105931061,    -0.01865254498,      0.8566697914,                 0,       37.13149581,     0.03649012927
       14525.13454,     0.02310915688,      0.8560881773,                 0,                 0,                 0,      0.1058375339,    -0.01858870816,      0.8561982599,                 0,       37.04540938,     0.02080870025
       14525.13454,     0.02314823179,      0.8556093934,                 0,                 0,                 0,      0.1057440877,    -0.01852637455,      0.8557219456,                 0,       36.96219224,     0.02080870025
       14525.13454,     0.02318531309,      0.8551256244,                 0,                 0,                 0,       0.105650629,    -0.01846578953,      0.8552405549,                 0,       36.88221164,     0.02080870025
       14525.13454,     0.02322017906,      0.8546369086,                 0,                 0,                 0,      0.1055571653,    -0.01840717643,      0.8547541156,                 0,       36.80578459,     0.02080870025
       14525.13454,     0.02325264313,      0.8541435504,                 0,                 0,                 0,      0.1054637888,    -0.01835073641,      0.8542629224,                 0,       36.73318106,     0.02080870025
       14525.13454,     0.02328252896,       0.853646007,                 0,                 0,                 0,      0.1053706209,    -0.01829666786,      0.8537674235,                 0,       36.66465994,     0.02080870025
       14525.13454,      0.0233096248,      0.8531444326,                 0,                 0,                 0,      0.1052776437,    -0.01824518978,      0.8532677625,                 0,       36.60052188,     0.02080870025
       14525.13454,     0.02333367248,      0.8526385989,                 0,                 0,                 0,      0.1051846804,    -0.01819654893,      0.8527636989,                 0,       36.54112312,     0.02080870025
       14525.13454,     0.02335467932,      0.8521303145,                 0,                 0,                 0,      0.1050922796,    -0.01815082602,      0.8522570396,                 0,       36.48649175,     0.02080870025
       14525.13454,     0.02337254553,      0.8516204958,                 0,                 0,                 0,      0.1050006652,    -0.01810816534,      0.8517486948,                 0,        36.4367884,     0.02080870025
       14525.13454,     0.02338712986,      0.8511096687,                 0,                 0,                 0,      0.1049099282,    -0.01806873356,      0.8512391831,                 0,         36.392224,    0.005062060172
       14525.13454,     0.02339839071,      0.8505987147,                 0,                 0,                 0,      0.1048203022,    -0.01803261515,      0.8507293829,                 0,       36.35287252,    0.005062060172
       14525.13454,     0.02340611461,      0.8500874439,                 0,                 0,                 0,      0.1047316409,    -0.01800001406,      0.8502190941,                 0,       36.31903278,    0.005062060172
       14525.13454,     0.02341011866,      0.8495757006,                 0,                 0,                 0,      0.1046438341,    -0.01797110543,      0.8497081523,                 0,       36.29096089,    0.005062060172
       14525.13454,     0.02341037097,      0.8490643699,                 0,                 0,                 0,      0.1045571491,    -0.01794596417,        0.84919744,                 0,       36.26872769,    0.005062060172
       14525.13454,     0.02340681405,      0.8485539505,                 0,                 0,                 0,      0.1044717305,    -0.01792467199,      0.8486874525,                 0,       36.25243268,    0.005062060172
       14525.13454,     0.02339939397,      0.8480448218,                 0,                 0,                 0,      0.1043876905,     -0.0179073012,      0.8481785661,                 0,       36.24217032,    0.005062060172
       14525.13454,      0.0233880724,      0.8475374037,                 0,                 0,                 0,      0.1043051538,    -0.01789391055,      0.8476711984,                 0,       36.23801865,    0.005062060172
       14525.13454,     0.02337283483,      0.8470321983,                 0,                 0,                 0,      0.1042242644,    -0.01788453896,      0.8471658501,                 0,       36.24002841,    0.005062060172
       14525.13454,     0.02335367369,      0.8465298154,                 0,                 0,                 0,      0.1041451874,    -0.01787922368,      0.8466631301,                 0,       36.24825056,    0.005062060172
       14525.13454,     0.02333060503,      0.8460308112,                 0,                 0,                 0,      0.1040680628,    -0.01787797574,      0.8461635945,                 0,       36.26270343,    0.005062060172
       14525.13454,     0.02330366019,      0.8455357527,                 0,                 0,                 0,      0.1039930223,    -0.01788079145,      0.8456678112,                 0,       36.28338835,    0.005062060172
       14525.13454,     0.02327288281,      0.8450451517,                 0,                 0,                 0,      0.1039201715,    -0.01788765212,      0.8451762936,                 0,       36.31029119,    0.005062060172
       14525.13454,      0.0232383175,      0.8445595524,                 0,                 0,                 0,      0.1038496085,     -0.0178985397,      0.8446895875,                 0,       36.34340362,    0.005062060172
       14525.13454,       0.023200029,      0.8440794097,                 0,                 0,                 0,       0.103781407,    -0.01791341165,      0.8442081502,                 0,       36.38268769,    0.005062060172
       14525.13454,     0.02315809507,      0.8436051601,                 0,                 0,                 0,      0.1037156305,    -0.01793221157,      0.8437324216,                 0,       36.42808951,    0.005062060172
       14525.13454,     0.02311260409,      0.8431372383,                 0,                 0,                 0,       0.103652335,    -0.01795487233,      0.8432628402,                 0,       36.47954315,    0.005062060172
       14525.13454,     0.02306365661,      0.8426760756,                 0,                 0,                 0,      0.1035915714,    -0.01798131449,      0.8427998416,                 0,       36.53696766,    0.005062060172
       14525.13454,     0.02301136586,      0.8422221112,                 0,                 0,                 0,      0.1035333882,    -0.01801144633,        0.84234387,                 0,       36.60026599,    0.005062060172
       14525.13454,     0.02295585801,      0.8417758121,                 0,                 0,                 0,      0.1034778353,    -0.01804516458,      0.8418953981,                 0,       36.66932474,    0.005062060172
       14525.13454,     0.02289726274,      0.8413376979,                 0,                 0,                 0,      0.1034249671,    -0.01808236499,       0.841454951,                 0,       36.74402952,    0.005062060172
       14525.13454,     0.02283573342,      0.8409082083,                 0,                 0,                 0,       0.103374813,    -0.01812291578,      0.8410229755,                 0,         36.824226,    0.005062060172
       14525.13454,     0.02277142966,      0.8404877691,                 0,                 0,                 0,      0.1033273999,    -0.01816667826,      0.8405999047,                 0,       36.90974971,    0.006795107205
       14525.13454,     0.02270450899,      0.8400766262,                 0,                 0,                 0,      0.1032827027,    -0.01821350704,      0.8401859918,                 0,       37.00043136,    0.006795107205
       14525.13454,     0.02263513569,      0.8396748982,                 0,                 0,                 0,      0.1032406478,    -0.01826324381,      0.8397813631,                 0,       37.09608414,    0.006795107205
       14525.13454,     0.02256349031,      0.8392828061,                 0,                 0,                 0,       0.103201189,    -0.01831571902,      0.8393862485,                 0,       37.19649729,    0.006795107205
       14525.13454,     0.02248976814,      0.8389006642,                 0,                 0,                 0,      0.1031643044,    -0.01837075286,      0.8390009711,                 0,       37.30143676,    0.006795107205
       14525.13454,     0.02241417475,      0.8385288316,                 0,                 0,                 0,      0.1031299831,    -0.01842815754,      0.8386258997,                 0,       37.41064933,    0.006795107205
       14525.13454,     0.02233692239,      0.8381676829,                 0,                 0,                 0,       0.103098216,    -0.01848773925,      0.8382614188,                 0,       37.52386602,    0.006795107205
       14525.13454,     0.02225821182,      0.8378176279,                 0,                 0,                 0,      0.1030689956,    -0.01854931744,      0.8379079475,                 0,       37.64083273,    0.006795107205
       14525.13454,     0.02217825739,      0.8374789407,                 0,                 0,                 0,       0.103042284,    -0.01861269134,      0.8375657699,                 0,       37.76125987,    0.006795107205
       14525.13454,     0.02209727695,      0.8371518074,                 0,                 0,                 0,       0.103018021,    -0.01867765243,      0.8372350827,                 0,       37.88484025,    0.006795107205
       14525.13454,     0.02201548633,      0.8368363583,                 0,                 0,                 0,      0.1029961283,    -0.01874399148,      0.8369160263,                 0,       38.01125925,    0.006795107205
       14525.13454,     0.02193309701,      0.8365326727,                 0,                 0,                 0,      0.1029765119,    -0.01881150111,      0.8366086903,                 0,       38.14019845,    0.006795107205
       14525.13454,     0.02185031926,      0.8362408086,                 0,                 0,                 0,      0.1029590694,    -0.01887997413,      0.8363131429,                 0,       38.27133136,    0.006795107205
       14525.13454,     0.02176736338,      0.8359607723,                 0,                 0,                 0,       0.102943683,    -0.01894920078,      0.8360294007,                 0,       38.40431925,    0.006795107205
       14525.13454,     0.02168443641,       0.835692545,                 0,                 0,                 0,      0.1029302284,    -0.01901897337,      0.8357574548,                 0,       38.53881785,    0.006795107205
       14525.13454,     0.02160174246,      0.8354360852,                 0,                 0,                 0,      0.1029185768,      -0.019089086,      0.8354972738,                 0,       38.67447669,    0.006795107205
